Fecha;pm25;so2;temperatura;humedad;ws;wd;radglobal;ppa
190811;14;4,35;11,08850125;71,7254;3,379551917;180,0066958;185,1666667;732,0416667
190812;14;6,49;12,56435208;61,3152625;2,990419208;187,4319583;191,75;763,5833333
190813;24;25,76;15,60537458;42,4146625;1,70970175;164,8138208;169,2083333;755,1666667
190814;16;3,37;12,5793625;83,41472917;1,872431292;122,8092708;86,125;757,375
190815;14;3,15;12,5925625;84,5654875;1,095415708;183,6299454;44,95833333;760,0833333
190816;10;3,07;11,67280833;85,40497083;1,254000292;163,557025;46,375;760,7916667
190817;15;11,04;11,55375417;79,47805;1,850503042;148,1126583;170,0833333;761,9583333
190818;25;15,45;10,87792625;88,63321667;1,136490292;161,4530958;48,70833333;761,0416667
190819;22;16,11;11,19628208;71,11228333;1,729406333;166,624425;69,54166667;728,5833333
190820;;9;10,79213292;79,54567083;1,523851125;173,5350625;182,75;758,7916667
190821;15;6,06;12,02330833;73,8237875;1,822946958;164,7839833;124,0416667;760,7916667
190822;25;9,87;13,89412083;65,42901667;1,987159083;170,3021625;201,5833333;759,0833333
190823;20;6,71;13,41359167;78,2369625;2,103892042;158,9088838;191,7083333;758,7083333
190824;22;6,33;13,76853375;76,27632917;1,868454333;151,1786638;188,75;759,25
190825;14;5,45;12,42793458;85,38427917;1,623785333;151,3620083;175,25;760,5416667
190826;15;9,03;14,02798208;65,11392917;2,399925167;168,0794875;198,1666667;760,9166667
190827;18;5,24;20,32185417;48,84421667;3,210102167;193,5874833;140,9583333;694,0833333
190828;15;7,19;15,2458125;74,72036667;1,900865042;166,7207874;193,25;758,4166667
190829;8;3,85;12,52254458;81,16585417;2,833787125;184,3249333;149,2916667;760,5416667
190830;17;10,64;12,82718542;67,70900417;3,556784625;178,6075458;212,0833333;760,4166667
190831;19;11,35;12,67376875;66,330775;2,678812792;173,9028667;216,5833333;760,125
190901;22;23,16;11,91153958;71,29730417;2,584718958;168,3934208;222,875;758,75
190902;21;19,31;11,42484333;69,89442917;2,618708333;161,2473625;228,5416667;758
190903;21;26,92;11,28451583;71,78520833;1,861794042;156,5072417;208,5416667;756,9166667
190904;15;5,65;11,54164208;83,60172083;2,141817917;128,8664875;84,66666667;756,9166667
190905;12;3,51;13,4552;70,25605;2,000814958;149,9315233;82,20833333;727,875
190906;16;19,04;12,21471667;76,25037083;1,412541708;190,6184417;193,7916667;758,8333333
190907;10;3,54;13,4055875;76,73089583;2,513867208;163,1926792;194,6666667;761,2083333
190908;4;2,62;12,56046667;65,19782083;2,947264667;210,1353875;151,4583333;761,375
190909;6;7;12,39387917;65,89480417;2,224066167;125,7250458;114,2083333;762,0833333
190910;17;31,9;11,86375292;77,98267917;1,721224792;150,7520542;205,0833333;760,7916667
190911;10;12,25;13,04635375;70,79559167;2,968687083;167,4891542;240,9166667;763,7916667
190912;18;20,8;15,38784417;61,06117083;2,967783875;183,1677708;245,875;758
190913;14;5,16;12,81282083;81,13170417;1,6643995;156,3409833;139,1666667;757,8333333
190914;10;2,94;13,04987167;71,96918333;1,529718667;195,4854167;168,7916667;759,3333333
190915;11;3,68;12,94607083;70,00635417;3,196834137;176,4621875;218,2916667;762,0416667
190916;7;3,08;10,92524375;60,94214167;3,487220917;178,4306133;248;760,9583333
190917;16;11,74;12,00291125;74,17248333;1,813967667;145,777775;177,4166667;761,2083333
190918;20;6,06;12,2434725;73,77772917;3,594063;180,9817125;241,4583333;758,7916667
190919;20;6,55;12,10810708;71,03022083;1,89700425;187,6525875;165,8333333;761,25
190920;18;7,31;13,7907425;54,40025;4,7871775;176,7632167;258,1666667;761,875
190921;31;21,14;14,33996958;55,55812083;2,268003667;155,0132004;260,4583333;758,6666667
190922;12;5,19;12,19059542;81,26608333;1,966547667;189,818125;152,9166667;760,125
190923;;6,4;12,15246667;73,6401375;1,551591708;201,9522875;190,625;761,0416667
190924;16;6,04;12,07134583;81,5191625;1,318534042;205,4866375;167,1666667;759,6666667
190925;21;4,08;11,22007083;83,08504583;1,320701167;194,2370792;45,79166667;759,2083333
190926;11;3,38;10,95755;69,82135;1,35254225;236,5107988;129,25;757,9583333
190927;8;2,77;13,1307125;72,97205417;1,460748375;185,0914875;213,0416667;760,5
190928;15;9,56;13,29790042;73,5624;2,658690583;186,4885583;264,75;759,4166667
190929;9;2,85;12,0485375;87,97876667;1,763800667;221,1188042;59,16666667;759,625
190930;13;3,16;11,147725;64,59580417;2,966506792;207,0960042;190;759,9583333
191001;10;7,27;10,99429875;63,02435833;2,18721325;200,164025;270,75;761,6666667
191002;;2,88;9,726736667;57,73795833;4,493200417;183,1388333;233,1666667;729,9583333
191003;8;3,53;11,08615833;57,76094167;4,540742083;172,4465625;280;763,6666667
191004;13;2,53;12,80058792;62,1332125;4,561614542;187,8014583;281,3333333;763,5
191005;18;14,93;13,04585083;63,05784583;3,241095125;178,272225;277,5416667;763,4166667
191006;12;6,55;15,84619667;53,86887083;4,613941375;189,5214833;264,7916667;761,7916667
191007;15;5,81;17,38362083;61,34748333;4,5794;194,8615;269,1666667;759,7083333
191008;21;20,34;17,4869125;45,8113;2,566294708;171,8768208;251,7454167;725,0741667
191009;17;10,59;18,0322125;54,57322917;1,813221417;162,4929458;200,0604167;755,194625
191010;13;6,22;13,68083333;81,95562083;2,006015333;146,0047708;165,6;755,24175
191011;15;6,59;11,93844167;76,586875;0,997849583;228,6185583;88,16541667;756,750875
191012;15;4,13;13,9677;81,66147083;1,965418875;199,1973583;98,65416667;756,6750417
191013;19;14,03;13,9932125;85,63552083;1,552695375;162,1477042;146,98125;754,9620833
191014;9;3,74;14,41594167;72,57044167;2,166812625;119,2962625;55,92582958;758,7687917
191015;13;4,83;14,65305833;67,7798875;2,595721917;186,1175708;179,5929167;664,79125
191016;13;7,17;13,13719625;71,9682375;1,578248875;200,0316708;137,6425;760,7829583
191017;10;3,38;14,978875;59,94959167;4,493208333;200,2342083;288,7075;761,77175
191018;17;16,61;12,98330458;62,0559375;2,216818125;167,01685;258,5804583;727,2942083
191019;13;3,28;9,5516875;52,02985;1,420719667;237,022075;115,0341667;760,7175833
191020;14;3,03;15,13300833;60,72767083;3,341807083;205,8706667;297,8879167;764,184625
191021;16;4,53;15,04476375;57,8167625;4,533571792;193,275;302,355;759,8241667
191022;17;5,02;12,80508333;69,21672917;1,683430667;201,8831667;302,0954167;757,9863333
191023;18;8,46;12,29486375;78,33279583;1,945056667;158,578175;199,69125;664,4454583
191024;13;4,2;14,5357125;73,6294;2,329517667;202,7969208;288,0866663;760,2912917
191025;15;11,95;13,85030292;75,97004583;2,168567417;201,2897333;271,4875042;757,449625
191026;13;6,99;14,36595417;79,286525;2,053252;173,8441583;260,0820833;758,0775417
191027;13;4,02;15,27196667;70,28172917;2,340219542;189,1437542;263,3004167;758,3255
191028;13;3,62;13,7892;57,07629167;1,955458125;215,0678417;192,3158333;664,48625
191029;14;14,57;14,208885;54,16998333;3,383083167;184,5201125;308,03375;759,5517083
191030;12;4,62;14,37584875;52,852575;4,314906417;193,4214208;311,0679167;757,8975
191031;12;10,97;13,49792375;74,30166667;2,443744125;179,1418792;299,0475;758,5750833
191101;13;8,85;14,80437;67,79009167;2,950199292;189,0084292;310,7216667;761,7084167
191102;18;6,26;16,44599167;63,05728333;3,464164375;193,3001667;309,2308333;756,7850417
191103;18;3,4;14,32044167;75,62222917;2,490899208;234,1994167;167,1808333;757,3154167
191104;11;3,23;15,90284583;64,129225;4,30627125;202,9647917;266,095;759,4237917
191105;20;8,64;14,6031;69,31429583;2,938316333;180,0822763;304,28375;757,4533333
191106;18;4,71;15,24563917;73,2483;2,755013167;189,3641333;311,5779167;757,9633333
191107;17;4,98;15,06674583;76,49912083;1,816424958;170,0284042;173,0833333;628,90625
191108;17;3,46;14,047775;85,4203875;1,449443375;205,189575;225,5879167;755,4629583
191109;19;3,94;14,28341667;87,46472083;1,494029208;156,8479292;265,805;755,7925
191110;18;10,75;14,5417375;87,524475;1,639116833;217,5643625;234,9529208;755,432125
191111;9;3,21;14,66815833;82,62402083;1,519294208;224,4790417;103,3325042;757,3012917
191112;8;3,29;15,5433;83,37789583;1,701448708;220,2427971;148,7579208;757,9812917
191113;11;3,17;15,63468333;80,967925;2,227142042;218,5446667;188,8191667;759,2429167
191114;13;6,77;18,1057625;59,92627083;3,865242458;188,7308042;306,37875;757,70625
191115;14;6,56;19,29954583;61,16850417;3,016437417;184,8709125;219,8745833;662,5759583
191116;8;5,88;18,06320833;66,85412083;4,25205125;188,8102125;301,2708338;757,6475833
191117;23;13,45;16,16066667;56,48002917;3,374154583;196,8771583;307,7558333;758,2829583
191118;31;13,24;19,13774167;48,69870417;3,112962167;166,6675517;301,1937917;754,8979167
191119;21;3,74;15,96532083;74,48046667;2,59463625;183,8345542;314,4179167;756,0717083
191120;16;7,92;14,77705;79,04744583;1,676065375;189,6160167;302,1279167;756,8879583
191121;11;4,47;15,88480417;82,60365;1,780926167;126,1265417;162,41;694,51425
191122;14;4,98;16,48954583;78,86450417;1,427943225;226,7748875;319,9516667;757,97375
191123;21;30,7;16,81397083;71,62165417;1,674604917;164,4597542;215,1604167;758,1371667
191124;;;16,60999167;70,34334167;2,333160792;157,1964667;293,2717083;758,4437917
191125;10;4,18;14,972575;49,43457917;5,809234167;197,685;309,0670833;760,1075
191126;15;3,74;17,00176667;47,77237917;5,985252917;192,7157917;332,1120833;759,9809167
191127;19;8,16;17,82193333;43,40950833;4,800618708;181,9866;325,49625;756,85625
191128;16;3,92;17,27473333;56,68804583;3,787304167;181,5811792;243,4058333;693,8655
191129;9;3,44;16,14092083;49,1789875;4,58612;192,394;255,1283333;695,32875
191130;17;9,44;17,69475;57,2094125;2,827019583;168,894965;335,9195833;755,3967083
191201;15;4,07;15,0155375;83,25683333;2,053285625;213,6562083;307,3445833;758,8205
191202;14;3,47;14,69298333;79,41629583;2,485687792;198,1632667;228,375;758,3983333
191203;17;3,77;15,47197083;63,62537917;3,072597333;208,8600083;310,29875;755,9696667
191204;19;4,4;14,42525417;79,146325;2,069740375;197,7718;349,0008375;757,5495833
191205;17;12,33;14,17465;73,7909375;2,106179208;218,5020042;250,1029167;663,69625
191206;13;3,84;14,9006;81,78766667;2,198643708;212,3502667;231,1266667;759,518375
191207;11;2,14;15,14654167;74,94195833;2,264280833;222,74425;225,7408333;759,0475417
191208;13;2,82;15,80664167;74,69650833;1,865589625;238,8363333;267,44;758,2675833
191209;12;2,49;14,95394583;73,77005417;1,941301875;212,0722333;144,0916708;758,5946667
191210;8;2,12;14,19067917;69,39861667;3,296007;195,4200375;155,2925;758,8541667
191211;8;2,18;16,00990417;60,46428333;3,260301375;201,3314583;297,5254167;758,4479167
191212;;4,43;18,12580417;61,9239625;1,808666417;192,7712333;275,6966667;692,5922083
191213;17;12;15,9746375;73,8622875;2,6130505;198,0732542;313,9125;757,5809167
191214;11;3,94;17,40944167;60,45067083;3,239514042;185,0466208;233,3691667;758,6242083
191215;11;2,76;17,28943333;51,71512083;4,6262195;198,297875;326,5633333;758,9775
191216;16;6,89;15,24155833;55,83670833;4,030168917;196,3031625;333,4508333;756,1821667
191217;17;3,56;16,28014167;60,53060833;2,530722458;173,1779167;276,6992083;691,7313333
191218;10;3,13;14,90547083;80,19019583;1,879218583;191,584875;303,35125;755,7025417
191219;8;4,39;15,3956625;87,48224583;1,783749833;202,458675;234,7641667;757,8208333
191220;12;6,45;19,2630125;60,42196667;4,209905833;183,7074292;338,7129583;757,1458333
191221;16;3,04;18,73635;58,36745417;3,208241333;185,0631329;339,5270833;755,5296667
191222;15;4,29;18,17793333;64,8779625;2,5211515;198,9195042;337,2054167;755,443375
191223;;9,4;15,178125;71,1129875;2,360538375;185,93055;333,110875;755,3854167
191224;6;3,52;17,20461667;70,79838333;3,825504958;186,5729333;299,5558333;756,1995833
191225;13;3,2;17,54834167;63,23173333;3,426504625;182,431225;332,3245833;755,6745833
191226;12;6,39;13,64873333;65,2807375;2,078386417;188,044725;335,8725;755,7521667
191227;10;4,82;15,70838333;71,70726667;2,6945445;183,7119042;225,5354167;662,1383333
191228;9;3,33;16,92742083;74,90657083;2,172796875;186,2966375;329,93875;755,0147083
191229;10;2,74;15,69962917;84,45632083;2,290497792;170,6313983;243,2637917;756,02625
191230;12;2,72;13,873325;77,03285833;2,00087875;221,5591458;162,1745833;630,7537917
191231;14;2,86;15,2908;79,1660625;1,894840225;224,940725;112,7520875;598,5355
200101;16;2,64;15,80657083;81,9919625;1,961491458;262,0024167;226,7954167;757,413
200102;14;5,36;14,88535;77,10187083;1,909248208;199,9864458;257,95;758,290875
200103;10;2,82;16,15577917;79,47054583;2,282873042;234,1248833;230,6750417;759,3146667
200104;11;2,18;16,53191667;81,42217917;2,217704458;173,1928375;266,58375;757,675
200105;13;2,01;16,20812917;73,84252917;1,933808792;238,9077583;199,6929167;759,6201667
200106;8;2,1;17,96219167;62,0986625;2,727460583;217,5754208;320,5608333;758,533
200107;11;9,22;17,9398125;66,10561667;2,377436375;187,9209042;339,0992083;757,1413333
200108;8;2,22;16,88977917;77,700425;2,064243583;209,2672583;133,1329167;696,0425833
200109;10;6,19;18,11829583;58,40924583;3,884659292;197,7417042;342,31625;758,2834167
200110;14;4,45;18,34003333;61,22480833;3,078932333;182,583825;302,1095833;724,5279583
200111;13;2,1;16,8889125;75,96080417;2,281718917;205,7902875;339,255;754,94
200112;11;1,86;16,53852917;82,01369583;2,118373667;242,5326833;257,3904125;755,755
200113;5;2,08;14,65112917;73,46304167;4,257675667;199,1959333;290,1742083;755,4725417
200114;7;1,89;15,73124167;68,76960417;2,755026542;215,1502917;225,9845833;755,37375
200115;17;1,99;16,92927917;57,78865833;3,68633325;181,6875117;337,1054167;754,4864167
200116;20;2;15,77625833;76,84599167;2,121422083;186,6323;302,08375;754,34875
200117;19;2,78;16,69117917;75,83725;1,572785333;207,0392613;270,5691667;691,628375
200118;16;1,85;17,5957125;79,0176;1,673109167;221,601875;296,6004167;753,7659167
200119;11;1,82;13,636725;59,89853333;1,401234958;226,3415042;228,09;755,705875
200120;9;1,82;14,70055833;63,67295;2,287264375;223,449125;241,8829167;756,0512917
200121;9;1,91;15,83455833;79,48361667;1,6852395;270,9685417;162,6816667;692,8195833
200122;7;2,07;17,08967917;75,86397083;1,684407833;170,605475;271,7745833;756,3512917
200123;10;7,14;19,0020125;76,23494583;1,646006917;175,92275;303,0616667;758,3667083
200124;7;4,1;15,70699167;70,41589167;1,937989833;192,8987292;291,7346292;757,9933333
200125;13;3,19;18,40339583;82,06069167;1,574937275;260,1237917;299,68875;758,21925
200126;12;1,79;18,32636667;79,8115625;1,859594542;224,0407667;313,0337917;758,6170833
200127;9;1,8;17,885725;78,92964583;1,872282417;210,9740583;292,3825;757,232125
200128;16;2,06;14,33991667;69,01791667;1,699137875;259,2949292;284,935;756,9933333
200129;13;1,99;18,11572917;76,68369167;2,500330458;211,3914917;249,6729163;757,9645833
200130;16;3,07;15,94231667;75,99045;1,974359292;174,8472917;310,5046292;757,6700417
200131;11;2,38;16,80979583;78,98240833;1,96814275;244,357375;303,50625;757,3958333
200201;11;3,6;17,937325;80,06762083;2,123605625;191,9859821;198,4504167;725,5067083
200202;11;3,71;18,0574625;81,84006667;1,980253667;152,6685458;268,0179167;757,5575417
200203;13;11,78;18,895525;53,30186667;3,690599958;172,5991542;257,0175;694,0654167
200204;18;14;17,59143333;51,4479875;4,682562625;184,5428;315,6308333;757,6546667
200205;14;1,55;16,608625;56,38444583;4,116297083;203,8765;314,4083333;756,7066667
200206;9;1,65;16,69859167;61,7003375;3,56488375;193,9135833;317,0045833;758,3583333
200207;12;4,46;13,38526667;58,1178125;2,276022125;190,0660708;313,0708333;757,9379167
200208;12;2,46;17,28460417;77,17954583;1,920904708;190,6033542;311,16625;756,6625
200209;14;2,77;17,72561667;76,81237917;1,577748958;252,1150833;197,4191667;757,67375
200210;13;1,27;16,77981667;79,29699167;1,818997792;208,4486958;181,1112458;757,10675
200211;10;1,25;15,18287083;74,01290417;1,866699542;209,1792292;177,41125;756,0362917
200212;13;3,38;19,31361667;70,60254167;3,3048505;188,3091542;239,4020833;756,2408333
200213;;7,59;19,3243375;56,28185;4,671846917;185,3309042;303,4025;755,8462917
200214;21;6,23;17,8307125;53,30195;3,01841525;187,0545917;215,585;660,5708333
200215;16;2,98;16,3306875;77,67102083;2,519472417;187,4534917;305,7745833;755,1417083
200216;;3,06;15,94885417;82,25817917;2,000634875;231,13225;244,1558333;755,0255417
200217;13;3;19,74332917;62,5020375;3,8569355;197,6230042;295,2454583;755,4825417
200218;17;4,37;16,57707083;63,32366667;2,219101708;152,51705;307,9670833;753,858875
200219;10;3,96;12,79517917;66,34278333;2,020810958;200,7377417;227,8558333;691,80175
200220;27;3,32;16,0140875;82,9520875;1,910450333;134,9523083;238,95125;755,059625
200221;20;3,28;17,02080417;80,43667917;1,645479363;149,2026625;204,4570833;757,1659167
200222;18;4,02;16,82029167;77,01458333;1,662306958;154,0862083;219,875;758,4337917
200223;22;5,83;16,0992625;78,77373333;1,749204625;174,0956917;174,3054167;758,2850417
200224;16;3,87;16,35080833;76,57322083;2,324515125;182,7891458;134,2829208;758,685
200225;21;11,12;16,73285;66,6768;2,254270125;171,9559292;291,62125;758,0239167
200226;17;6,78;15,93255;78,58747083;1,882462488;201,9542708;273,0804167;694,2550417
200227;12;3,77;16,67655;82,255925;1,751007708;256,0447917;173,0620833;758,11625
200228;10;3,52;16,30138333;83,0083875;1,601867583;253,8305417;209,81375;758,4
200229;14;3,66;16,4016;88,16115;1,446307542;240,7336625;111,0783375;757,6495833
200301;22;4,36;16,901275;85,378875;1,763645042;240,1809542;132,22625;758,0925
200302;16;3,54;16,38959167;84,17549583;1,574128125;237,9711667;104,65875;757,8509167
200303;13;3,87;15,20221667;86,2824625;1,462145208;216,4195667;119,5712458;757,193
200304;12;3,74;14,27644583;67,8527125;2,33404775;187,5195958;242,3570833;756,53125
200305;;8,2;16,99193333;85,64054167;1,234549;170,5904042;82,58167083;566,6841667
200306;;3,59;18,14204167;80,79874583;1,976798375;218,5232583;177,8441625;725,12
200307;18;6,15;16,65469167;82,38395417;1,219254467;186,4312875;160,2916667;693,1320833
200308;15;4,27;17,25465833;82,7794875;1,946339083;167,9909167;228,3391667;756,7175
200309;18;4,95;16,9090875;83,90494583;1,707286083;185,5330917;190,5404583;693,8604167
200310;9;2,19;16,79381667;78,51365;1,843325375;159,4856;205,0691667;756,7279167
200311;9;2,07;16,613475;79,26695;2,062503542;188,1883167;246,2041667;755,64875
200312;11;2,39;17,6352375;82,47020833;1,834651279;195,98795;166,3695875;756,3538333
200313;12;3,09;18,58033333;76,8812375;2,419686292;164,1431875;252,279625;758,3133333
200314;13;2,51;18,1929375;71,377525;2,696566708;164,7883542;233,3820833;757,5917083
200315;24;2,53;16,35376667;79,92257917;1,994391542;160,8298542;254,8875;757,2988333
200316;9;2,04;14,5651125;70,20889583;1,698730042;264,7658458;151,565;757,6320833
200317;14;2,8;15,40110833;76,21447083;1,698567708;169,0795167;228,8779167;758,9583333
200318;14;6,39;15,194325;85,832375;1,379349058;151,5162542;157,7408333;759,13
200319;15;3;14,11356667;76,1303625;1,75510025;239,859875;165,5504167;759,5908333
200320;12;2,27;15,80509167;71,9585;1,212215792;246,0785125;126,3975;694,3488333
200321;8;5,37;16,98169583;69,00973333;1,303989583;110,93615;107,0516667;758,669625
200322;12;6,57;16,87009167;62,177425;1,059030796;172,3392667;228,0333333;759,1816667
200323;15;13,7;16,96945;72,16175;1,591760458;149,2092292;250,7462917;759,3858333
200324;16;16,82;15,521675;78,3137625;1,788099;186,0385483;206,1325;663,5537917
200325;11;5,95;16,6638625;87,1711875;1,590471717;143,8653625;180,8520833;757,0962917
200326;11;2,47;14,24574583;77,038775;1,041831333;228,4568583;59,14125;756,0900417
200327;7;2,31;17,21845;78,21965417;1,302966704;192,867925;72,80416667;756,4092083
200328;13;2,42;17,36895;78,53348333;1,893991542;222,188;66,27791667;757,2129583
200329;15;12,49;17,87770417;69,97325417;2,606646667;163,1408488;224,1133333;757,3466667
200330;13;3,67;16,201975;70,85113333;2,079783417;165,1906867;222,8754167;756,652125
200331;17;13,95;16,92228333;66,71045417;2,8910865;191,9406083;235,6466667;756,9129583
200401;18;7,26;15,101025;62,50509167;2,450706167;170,1131708;213,8108333;694,3321667
200402;26;12,66;15,34099167;73,32323333;1,660740083;154,3580583;243,39375;755,985
200403;28;11,18;15,29082917;78,11283333;1,605823079;150,1287375;154,5400417;755,6875417
200404;15;2,91;14,00275417;88,771325;1,691513583;170,4423833;103,2241625;754,3867083
200405;15;6,67;15,00469167;80,62467083;1,853009;193,11451;194,2441667;758,1187917
200406;29;24,65;15,38170417;67,7134875;1,840370333;139,9771913;234,0683333;757,2229167
200407;;17,68;14,17943333;82,57635;1,201322608;208,0854954;200,94425;692,9100833
200408;25;9,55;14,81053333;82,62665833;1,332077125;127,3897;55,90374958;757,6346667
200409;14;2,81;16,1418125;79,1678625;1,594140042;199,034625;59,9625;758,3804583
200410;13;2,75;15,69661667;78,91207917;1,789563458;206,798375;133,3279167;758,0434167
200411;25;4,3;14,798225;83,58736667;1,493323646;168,2976483;97,12375;759,1229583
200412;15;2,98;14,9468625;80,51572917;1,5164675;187,6136125;97,45292083;760,6200833
200413;21;6,87;16,0679875;64,5699625;2,326544208;177,8513292;218,2541667;760,8170833
200414;29;19,91;13,92881542;77,50360833;1,650838458;144,7921108;146,5020833;695,2317083
200415;38;24,2;13,9466875;80,92431667;1,471151917;157,3912833;134,545;728,43925
200416;30;14,94;13,64029167;77,03654583;1,501744875;156,1097958;156,4941667;761,7817083
200417;19;12,03;14,03843375;81,4541;1,539837125;160,5141125;189,4066708;759,7295833
200418;13;5,44;13,8699875;91,52742917;1,204106529;183,4848417;169,84625;758,7625417
200419;9;7,83;17,4249125;79,5476;2,070177833;128,1064708;0;189,6529167
200420;16;5,32;15,92254583;78,67735833;1,6964765;172,1901208;103,275;315,5779167
200421;21;21,28;15,68514167;81,94558333;1,274590083;134,3702958;172,2941667;694,452125
200422;15;9,43;16,54768333;82,35185417;0,9086865;172,9714667;49,79666667;662,688875
200423;8;3,4;16,6165;83,43591667;1,771782833;131,1698875;41,12833333;757,3862917
200424;10;6,13;16,39605417;71,26671667;2,0637495;70,00324583;78,925;758,0883333
200425;17;33,53;16,2500375;75,06913333;1,462354125;140,6212875;193,0425;759,1558333
200426;39;50,74;15,80050417;81,54011667;1,739470833;148,7560542;152,9645833;728,048
200427;12;9,21;15,6011875;79,35079583;1,663681792;166,114775;162,49875;760,8500417
200428;;5,04;17,15437917;57,37614583;4,1099275;182,293375;112,16;633,6279167
200429;17;14,14;15,55815417;59,3825;2,5551885;188,4520208;193,0683333;758,0325833
200430;18;22,53;14,2654675;73,04601667;1,688814167;167,0135333;190,6045833;759,6200417
200501;25;19,25;13,64694542;80,20842917;1,726296175;128,6818417;168,8687542;758,5454583
200502;13;6,87;13,83917917;82,60694167;1,785552417;174,2064375;117,2741708;759,705
200503;17;11,4;15,89674167;74,17475417;2,918296417;167,7483458;170,4683333;759,0012917
200504;20;7,4;16,4923375;62,11767917;2,808906708;165,2546458;154,98125;757,9833333
200505;21;11,59;17,32716667;56,68208333;1,953940208;204,2429675;175,5774958;757,0134167
200506;23;17,82;16,2867375;60,27245417;1,643991783;132,9676092;173,4195833;755,712125
200507;20;8,73;13,573;83,1249375;1,249813875;138,4979292;100,82875;694,0995833
200508;20;3,93;14,36152917;81,97550417;0,551548113;163,12065;55,70708333;758,443375
200509;27;2,09;14,3262875;80,01835833;1,755609625;164,5679958;151,6408333;758,5116667
200510;16;7,24;14,67862292;74,579725;2,705230958;166,03915;159,70625;759,6275
200511;21;11,06;14,11651125;70,52822917;2,01793175;183,6924625;157,8454167;758,7454167
200512;27;23,09;11,76938708;76,144575;1,344393458;137,4614458;72,14458333;761,1842083
200513;26;15,79;13,07886792;71,10908333;2,00675575;162,9069125;114,1275;697,7395833
200514;26;16,8;15,69746917;54,70344583;2,835055125;159,0700167;157,2491667;760,564625
200515;27;16,95;20,861075;35,20265;3,019360542;168,7700292;152,4525;758,03375
200516;17;2,02;17,45727917;58,4955625;2,825969208;171,4095042;148,6629167;755,6041667
200517;13;2,42;13,28949167;88,32515;1,211625958;82,39250417;60,08041667;756,983
200518;13;1,97;14,29065;80,29255417;0,561267567;134,6731958;33,18875;758,9525417
200519;14;1,86;14,1833;80,42770417;0,99929675;118,8331708;26,15125;696,13375
200520;17;3,22;14,437075;78,79279583;1,107406017;179,873725;46,61166667;760,33625
200521;14;4,35;12,86612833;74,9306375;2,381840833;165,4243375;143,4325;761,7229167
200522;20;8,91;13,54442375;65,30456667;1,578377625;161,4595042;138,2304167;761,6979583
200523;38;29,61;14,03306458;51,00231667;1,520635208;174,9510958;139,79;758,972125
200524;38;24,1;19,59179583;35,47241667;2,161470346;176,0648583;135,6483333;757,5079583
200525;26;5,75;18,29122917;54,008975;1,660077583;155,1001125;131,4291708;754,8609167
200526;15;1,72;15,01492917;82,28096667;1,127141;114,5450104;38,48708333;693,558375
200527;16;1,92;14,91139167;77,75866667;0,533110788;205,7554867;25,88875;757,5033333
200528;17;5,08;15,657425;69,8802875;1,417428875;144,4290458;91,47000417;758,9205
200529;26;5,96;13,42773333;82,16880833;1,053114167;167,3823308;26,22541625;760,3695833
200530;33;15,38;13,23572917;78,96587917;1,253620542;160,2070792;91,65958333;759,6967917
200531;22;7,41;12,41357167;82,792975;0,878007083;184,0746458;113,4033333;761,0575417
200601;20;8,37;12,18785208;83,2431375;1,168925279;167,8522125;111,6145833;763,3813333
200602;19;10,8;10,95784875;84,77256667;0,842776542;160,3448417;43,06000833;697,3591667
200603;12;3,17;3,972145417;33,07353333;2,09868525;116,990925;0;157,8879167
200604;20;14,79;3,341047083;23,95020417;1,054323;138,709;124,2516667;572,285
200605;21;14,34;10,58471792;83,2624;1,6824858;147,7814042;128,077125;762,098
200606;23;7,39;9,986550833;85,09467083;0,620333667;117,0998875;33,98;759,9941667
200607;29;23,13;10,32414667;85,65194167;1,105868667;137,798475;124,0845833;761,5104583
200608;24;21,11;11,1519375;79,1082875;1,699285958;144,2564625;64,39208333;762,3304167
200609;25;2,2;11,97309583;68,8909625;3,147918667;171,4191;121,8879208;696,2066667
200610;22;11,94;10,56772167;72,90517083;1,988948083;165,3983167;105,24;759,36975
200611;22;30,04;11,2309125;71,76286667;2,317346042;111,3241083;95,48916667;760,4009167
200612;;2,13;12,91119583;82,374775;2,521974333;184,9960458;75,12125;763,29725
200613;21;10,94;13,06947583;66,090125;1,630315;177,6219304;128,8129167;759,5420833
200614;27;11,83;12,43903917;76,01905833;1,455193208;163,0233792;125,23375;755,415
200615;15;2,24;14,285425;77,601975;2,652795;110,3166;32,24125;694,9183333
200616;11;7,65;13,429375;80,825675;1,870235542;112,5139083;41,39541667;756,7804167
200617;;11,95;12,50625417;83,75669583;2,609508625;109,2511417;21,0879125;695,934625
200618;23;31,67;12,2078;78,00962917;0,378207858;93,66395833;43,55416667;760,5922083
200619;13;2,83;14,02530417;83,77681667;0,433468083;107,5292792;47,36166667;760,3325
200620;15;3,52;13,99602917;95,04543333;0,336265521;168,2992479;27,94541667;759,6808333
200621;17;13,24;13,14513125;87,04108333;1,256525875;140,5208667;82,65333333;759,9917083
200622;17;8,96;12,26466667;89,55471667;0,770286542;148,9022775;54,19791667;758,6646667
200623;14;5,59;13,00302083;87,79295417;1,108409125;192,8956083;55,61250417;758,1746667
200624;;5,84;11,92092292;76,19094167;1,025636417;152,6463625;52,74;666,280875
200625;20;9,55;11,24656625;65,43282917;0,771428521;172,8602792;123,9845833;760,9134583
200626;22;12,33;11,93964042;71,91001667;0,402229583;169,2083292;114,6520833;761,0380417
