anho;mes;dia;hora;pm25;so2;ws;wd;temperatura;humedad;radglob;ppa
2022;2;12;1;40;3,39;0,914561;37,0119;15,4887;84,0466;565,86;755,72
2022;2;12;2;43;5,12;1,06037;41,4452;15,4355;84,3617;360,78;755,53
2022;2;12;3;43;8,26;1,58026;47,1246;15,2015;85,5883;152,58;755,53
2022;2;12;4;39;5,22;1,69291;31,484;15,119;85,6334;15,96;755,78
2022;2;12;5;33;3,83;1,61895;113,786;15,159;85,8868;;755,95
2022;2;12;6;29;2,97;2,17152;162,703;14,204;84,7318;;756,1
2022;2;12;7;24;2,98;0,454526;150,088;15,0767;81,3583;;756,1
2022;2;12;8;25;2,74;2,01223;284,159;18,7703;70,4125;;756,08
2022;2;12;9;21;2,77;2,61728;289,232;19,5435;70,2495;;756,14
2022;2;12;10;20;2,82;3,13989;291,134;18,7858;75,6698;;756,05
2022;2;12;11;21;2,93;3,11115;291,8;19,7088;72,76;;755,98
2022;2;12;12;21;2,94;3,2177;278,574;20,2075;68,6237;;756
2022;2;12;13;15;2,9;3,04668;275,119;20,3783;66,7733;;756
2022;2;12;14;11;2,89;3,0983;282,784;20,5845;65,7897;;756,12
2022;2;12;15;11;2,99;3,15016;274,698;20,4065;67,037;7,22;756,54
2022;2;12;16;13;2,94;3,39077;293,796;20,7278;66,8859;41,41;756,93
2022;2;12;17;14;2,97;2,79496;289,923;20,1823;70,9453;110,87;757,29
2022;2;12;18;14;2,83;2,16721;295,398;19,6627;73,8324;151,85;757,71
2022;2;12;19;13;2,73;1,4472;297,419;18,0855;81,5115;245,16;758,06
2022;2;12;20;15;2,82;1,22363;255,036;17,5933;83,5967;380,17;758,38
2022;2;12;21;12;2,77;0,860791;224,135;17,4323;83,9233;433,32;758,34
2022;2;12;22;13;2,6;0,88552;35,7778;17,1072;84,8282;877,54;758,03
2022;2;12;23;17;2,73;1,46017;31,0556;16,862;86,0017;862,5;757,76
2022;2;13;0;20;3,14;1,36998;36,1867;16,81;86,5699;739,1;757,61
2022;2;13;1;20;11,68;1,88183;31,5652;16,5462;87,2969;374,24;757,59
2022;2;13;2;18;12,25;1,82057;34,2385;16,3123;87,1602;235,03;757,47
2022;2;13;3;17;19,05;1,93371;48,0356;16,0533;85,8533;95,39;757,3
2022;2;13;4;17;22,2;1,85119;41,4017;15,5708;86,605;15,91;757,48
2022;2;13;5;19;4,85;1,5493;34,6983;15,376;87,4384;;757,65
2022;2;13;6;17;3,48;1,36988;36,642;15,8427;84,905;;757,73
2022;2;13;7;15;3,14;0,997575;96,1525;16,659;81,8354;;757,72
2022;2;13;8;15;3,06;0,720602;258,843;18,2262;75,3682;;757,48
2022;2;13;9;14;2,88;1,64754;208,488;19,4467;70,2521;;757,46
2022;2;13;10;13;2,69;2,33836;261,685;20,101;67,3992;;757,17
2022;2;13;11;13;2,68;2,4235;289,777;19,464;73,6873;;756,88
2022;2;13;12;12;2,82;2,12512;257,856;20,4777;69,5441;;756,79
2022;2;13;13;13;2,84;3,18975;287,787;21,1985;67,437;;756,83
2022;2;13;14;14;2,92;3,54888;285,818;21,2745;68,4406;;756,99
2022;2;13;15;9;2,94;3,27825;262,417;20,8263;70,9821;12,51;757,23
2022;2;13;16;12;3,01;2,80193;258,631;20,6395;71,2068;74,48;757,42
2022;2;13;17;16;2,85;3,1677;249,916;20,4667;71,2968;176,43;757,6
2022;2;13;18;17;2,67;2,74855;241,04;19,753;74,3887;246,18;757,64
2022;2;13;19;12;2,57;2,04668;227,459;18,791;77,8032;542,32;757,82
2022;2;13;20;12;2,59;1,61122;198,246;18,1132;80,1798;655,55;757,93
2022;2;13;21;14;2,55;1,79979;156,557;17,5743;81,0968;648,521;758,06
2022;2;13;22;18;2,67;1,66719;162,228;16,9545;82,5585;904,29;758,2
2022;2;13;23;16;2,58;1,69802;156,126;16,7013;83,9783;801,73;758,22
2022;2;14;0;15;2,62;1,53302;154,039;16,43;84,4501;665,64;757,99
2022;2;14;1;12;2,65;0,756785;112,113;16,1883;84,775;554,78;757,81
2022;2;14;2;12;2,89;0,110458;175,21;15,5978;85,135;208,37;757,71
2022;2;14;3;11;6,98;0,826615;358,955;15,1417;85,64;113,86;757,54
2022;2;14;4;16;17,42;0,661833;14,0065;14,7652;86,8483;9,92;757,46
2022;2;14;5;18;15,78;0,926026;28,0185;14,6557;87,3684;;757,64
2022;2;14;6;21;105,03;1,34065;45,2648;14,5042;88,2168;;757,87
2022;2;14;7;29;84,68;0,599099;40,8463;15,536;86,1117;;757,96
2022;2;14;8;42;15,57;1,17023;226,986;18,8268;73,1932;;757,92
2022;2;14;9;38;10,43;2,18793;231,16;19,3655;71,5785;;757,87
2022;2;14;10;32;8,57;2,8719;224,301;19,6608;72,4106;;757,55
2022;2;14;11;29;4,04;4,03362;214,701;21,1452;63,6507;;757,28
2022;2;14;12;24;3,16;4,20794;209,808;21,133;65,0383;;757,08
2022;2;14;13;21;3;4,06716;211,682;21,3963;64,1356;;756,91
2022;2;14;14;24;3,01;4,01822;219,719;20,8123;68,1935;;756,91
2022;2;14;15;22;3,08;3,94161;223,976;20,4057;70,7552;4,42;757,35
2022;2;14;16;17;3,13;3,78704;223,492;20,7913;67,8484;24,81;757,71
2022;2;14;17;14;3,03;3,85046;211,573;20,3703;69,6188;59,93;758,08
2022;2;14;18;19;2,75;3,77336;194,771;19,6325;73,6805;79,8;758,49
2022;2;14;19;24;2,59;3,64037;193,386;18,608;76,7502;164,83;758,9
2022;2;14;20;22;2,61;3,57679;189,517;18,2303;78,1415;250,87;759,07
2022;2;14;21;20;2,72;2,97092;178,316;18,1622;78,5427;317,76;759,32
2022;2;14;22;17;2,73;2,78786;184,532;18,2047;79,618;521,99;759,3
2022;2;14;23;18;2,74;2,42605;183,531;18,1298;82,1373;643,06;759,09
2022;2;15;0;14;2,65;1,89231;179,73;18,3978;78,6243;764,34;758,86
2022;2;15;1;16;2,65;2,18268;179,071;18,3638;77,79;580,78;758,78
2022;2;15;2;15;2,72;2,7883;193,299;18,1693;79,0251;371,87;758,521
2022;2;15;3;14;2,55;3,20901;190,123;18,0145;79,713;154,67;758,43
2022;2;15;4;13;2,67;3,47958;184,96;17,9765;80,1083;12,89;758,45
2022;2;15;5;13;2,72;2,94025;179,406;17,9752;80,2213;;758,54
2022;2;15;6;13;2,7;3,0476;178,308;17,8593;79,6445;;758,6
2022;2;15;7;13;2,62;2,68645;174,451;17,7652;78,0902;;758,6
2022;2;15;8;13;2,68;2,91405;179,881;17,81;78,1956;;758,28
2022;2;15;9;11;2,71;3,04167;187,239;18,1538;77,5125;;758,23
2022;2;15;10;12;2,62;2,62204;184,71;18,4602;76,3318;;758,03
2022;2;15;11;12;2,65;2,28569;186,556;18,8937;74,25;;757,75
2022;2;15;12;9;2,7;2,88284;193,046;19,6683;70,5767;;757,54
2022;2;15;13;8;2,8;3,07188;191,692;20,791;63,7032;;757,42
2022;2;15;14;6;;4,19772;195,6;21,743;60,0115;;757,46
2022;2;15;15;14;3,05;4,42672;196,537;21,2928;60,1012;10,36;757,83
2022;2;15;16;12;2,86;4,57196;194,898;21,1162;58,4941;39,46;758,34
2022;2;15;17;12;2,83;4,38226;192,022;21,8587;57,7449;251,38;758,64
2022;2;15;18;9;2,54;4,41938;191,756;20,5993;64,8267;391,18;758,88
2022;2;15;19;6;2,51;5,05573;187,307;19,0162;70,5605;734,771;759,07
2022;2;15;20;8;2,66;4,99088;181,9;17,905;73,4833;883;759,3
2022;2;15;21;7;2,71;4,11586;173,369;16,968;74,274;768,99;759,53
2022;2;15;22;10;2,69;1,80767;119,864;16,3228;76,8073;470,59;759,42
2022;2;15;23;11;2,64;1,86216;149,542;15,537;79,3132;402,41;759,17
2022;2;16;0;12;2,65;3,10629;159,151;15,1577;81,35;358;758,91
2022;2;16;1;10;2,71;2,04666;141,174;14,6148;82,7534;357,78;758,53
2022;2;16;2;11;2,84;2,52342;144,928;14,443;83,1702;230,53;758,09
2022;2;16;3;10;2,96;2,82983;147,991;14,1633;83,4917;98,21;757,66
2022;2;16;4;10;3,27;1,69256;124,577;13,848;84,6602;15,78;757,771
2022;2;16;5;13;11,85;1,15636;106,928;13,2687;86,2736;;757,85
2022;2;16;6;13;3,09;0,972476;151,083;12,827;87,5034;;757,91
2022;2;16;7;12;5,87;0,585012;116,572;14,5163;84,4954;0,03;757,69
2022;2;16;8;17;6,01;1,12689;242,05;17,7112;72,3289;;757,34
2022;2;16;9;19;4,54;2,01379;220,413;18,637;69,8655;;756,84
2022;2;16;10;16;3,34;3,18945;212,213;19,7745;66,9072;;756,25
2022;2;16;11;15;2,97;4,56899;199,513;20,1065;66,5093;;755,54
2022;2;16;12;14;2,95;4,67007;207,51;20,3532;66,95;;754,98
2022;2;16;13;16;2,89;4,34296;209,877;20,3865;66,8029;;754,78
2022;2;16;14;13;2,97;4,2839;204,537;20,7678;65,662;;754,89
2022;2;16;15;10;2,96;4,46726;202,387;20,4047;68,1646;7,79;755,07
2022;2;16;16;10;2,75;4,23509;199,382;19,8795;71,0629;36,64;755,58
2022;2;16;17;11;2,67;3,95977;196,602;19,3755;74,7869;78,66;755,98
2022;2;16;18;13;2,58;4,03519;198,251;20,3505;70,2386;145,6;756,44
2022;2;16;19;12;2,61;3,58179;210,334;19,3152;73,4492;206,64;756,97
2022;2;16;20;12;2,71;1,94791;161,113;17,2302;84,5951;575,58;757,42
2022;2;16;21;13;2,65;1,37433;25,8424;16,7915;85,8868;887,34;757,5
2022;2;16;22;16;2,87;0,994309;333,471;16,4118;86,5485;865,55;757,47
2022;2;16;23;17;2,81;0,300768;199,784;16,053;87,4617;837,38;757,03
2022;2;17;0;16;2,72;1,80618;36,0025;15,7247;87,8651;752,45;756,63
2022;2;17;1;14;3,95;2,18008;36,0801;15,2433;88,5834;573,45;756,46
2022;2;17;2;17;10,77;1,42351;53,2382;14,707;89,0701;350,38;756,2
2022;2;17;3;19;14,06;0,441513;132,973;13,9267;89,7483;137,47;756,01
2022;2;17;4;19;6,83;1,19623;200,179;13,7223;90,3667;13,32;756,19
2022;2;17;5;20;5,12;0,804505;169,839;13,9268;91,2385;;756,04
2022;2;17;6;20;18,08;1,06016;52,1946;14,044;90,9701;;755,98
2022;2;17;7;21;9,19;0,293355;57,1546;14,3325;91,8933;;755,83
2022;2;17;8;24;7,53;0,376889;164,769;15,2392;91,8368;;755,51
2022;2;17;9;24;6,22;1,38386;257,71;16,058;90,915;;755,15
2022;2;17;10;22;4,1;2,06268;270,532;17,3098;86,2;;754,66
2022;2;17;11;18;3,38;2,55861;280,333;18,788;78,4902;;754,28
2022;2;17;12;14;3,07;3,35423;288,168;19,6762;73,9127;;754,06
2022;2;17;13;12;3,05;2,7631;282,622;19,902;73,1846;;754,14
2022;2;17;14;12;3,05;2,70132;255,996;19,5543;74,1005;;754,56
2022;2;17;15;14;3,1;3,57585;244,72;19,7903;73,1559;9,74001;754,88
2022;2;17;16;14;3,1;3,29398;218,013;19,8525;73,6664;46,17;755,43
2022;2;17;17;18;3,03;3,85406;196,913;19,7772;75,5247;114,34;755,97
2022;2;17;18;20;2,69;3,62155;194,475;19,4937;76,0433;214,74;756,44
2022;2;17;19;19;2,67;3,32465;198,266;18,2948;80,2092;415,31;756,98
2022;2;17;20;20;2,72;2,63881;173,263;17,195;84,8301;859,68;757,29
2022;2;17;21;21;2,68;2,39321;172,869;16,7127;87,3633;924,33;757,46
2022;2;17;22;20;2,64;3,7426;169,072;16,2702;88,8134;943,42;757,59
2022;2;17;23;15;2,78;3,38073;167,525;15,6097;89,7817;874,42;757,58
2022;2;18;0;11;2,78;3,07493;168,754;15,3202;90,5051;736,95;757,55
2022;2;18;1;10;3,23;2,16923;151,025;15,0245;90,845;549,39;757,5
2022;2;18;2;14;7,61;1,62259;41,5753;14,221;91,7533;327,53;757,58
2022;2;18;3;21;10,45;1,3519;37,3665;13,7938;92,1718;109,9;757,63
2022;2;18;4;25;8,07;0,732431;287,124;13,306;92,7817;12,03;757,78
2022;2;18;5;23;6,31;1,19047;48,7367;13,8688;93,7885;;758,1
2022;2;18;6;24;15,12;1,24436;70,0837;14,6343;93,4668;;758,38
2022;2;18;7;26;8,34;1,03036;65,1414;15,0723;92,845;;758,48
2022;2;18;8;26;4,23;1,47977;261,877;16,1705;90,3969;;758,32
2022;2;18;9;26;3,41;1,97372;265,011;17,6582;81,7509;;758,1
2022;2;18;10;27;3,21;2,08371;264,432;18,9018;74,5804;;757,94
2022;2;18;11;26;3,25;3,4973;287,675;19,6188;71,369;;757,73
2022;2;18;12;25;3,08;3,36959;279,885;19,3255;72,4174;;757,53
2022;2;18;13;24;3,15;2,7469;251,953;19,472;69,9619;;757,43
2022;2;18;14;23;3,14;2,79996;253,586;19,307;69,6511;;757,5
2022;2;18;15;24;3,07;2,94137;225,997;19,3498;68,5205;9,25999;757,56
2022;2;18;16;21;3,05;3,39343;211,336;19,0338;69,4503;45,12;757,87
2022;2;18;17;18;2,99;3,19133;210,087;18,775;72,5267;311,92;758,14
2022;2;18;18;17;2,79;3,94786;201,545;18,9918;69,475;386,8;758,17
2022;2;18;19;13;2,72;3,83021;196,574;18,2815;72,0278;743,65;758,29
2022;2;18;20;11;2,76;3,7889;187,307;17,0632;76,7582;879,42;758,23
2022;2;18;21;10;2,77;2,31446;154,227;16,0067;81,3574;948,25;758,06
2022;2;18;22;10;2,75;3,20944;169,005;15,0957;84,3451;952,42;758,15
2022;2;18;23;10;2,78;3,87674;166,369;14,3513;85,8717;882,08;758,23
2022;2;19;0;10;14,09;1,68476;137,74;13,6467;85,015;733,11;757,99
2022;2;19;1;15;4,59;2,44668;161,591;13,1205;79,392;562,11;757,58
2022;2;19;2;12;2,99;2,15144;144,321;12,6982;80,6788;356,53;757,3
2022;2;19;3;10;2,77;1,99608;139,739;12,262;84,0383;141,74;757,28
2022;2;19;4;9;3,11;1,66753;111,514;12,2325;82,1034;11,53;757,48
2022;2;19;5;8;4,16;1,0928;126,746;11,7773;84,3251;;757,73
2022;2;19;6;9;7,04;1,21816;123,081;11,3647;85,1718;;757,8
2022;2;19;7;10;5,86;1,08985;192,698;12,881;82,0544;;757,73
2022;2;19;8;16;5,09;1,72214;189,857;16,828;68,673;;757,41
2022;2;19;9;13;3,58;2,0327;224,127;18,232;65,0573;;757,31
2022;2;19;10;11;3,04;2,38124;235,871;19,494;59,4005;;757,13
2022;2;19;11;11;2,97;3,61339;226,62;18,8483;64,177;;756,9
2022;2;19;12;12;3,02;4,08926;215,612;19,7932;56,0756;;756,62
2022;2;19;13;11;2,96;4,31624;207,746;19,8708;64,9637;;756,63
2022;2;19;14;14;3,02;4,71406;207,431;20,3427;63,9107;;756,65
2022;2;19;15;13;3,07;3,76193;223,597;21,848;60,7257;9,88;756,96
2022;2;19;16;17;3,16;3,77066;215,478;21,7152;58,7294;56,4;757,47
2022;2;19;17;20;3,01;4,42288;179,24;22,9873;49,9684;201,9;757,73
2022;2;19;18;14;2,67;5,54348;175,785;23,0578;48,0768;381,36;757,73
2022;2;19;19;9;2,71;5,52358;175,239;21,3665;50,8445;718,06;757,88
2022;2;19;20;5;2,87;4,13491;172,629;20,0665;53,8738;856,41;758,04
2022;2;19;21;5;2,72;3,73823;182,507;19,2735;59,1302;935,17;757,91
2022;2;19;22;6;2,76;3,49687;180,988;17,4175;74,0027;938,5;757,95
2022;2;19;23;6;2,81;2,0634;162,147;16,5697;78,7352;873,08;757,78
2022;2;20;0;9;2,75;2,14716;175,259;16,22;80,8768;746,18;757,44
2022;2;20;1;11;2,79;2,3591;159,191;15,7432;82,9517;568,19;757,17
2022;2;20;2;12;2,74;2,55107;170,248;15,339;86,425;362,23;757,1
2022;2;20;3;7;2,79;2,60653;161,85;14,9945;87,9401;140,45;757,07
2022;2;20;4;5;2,77;2,39189;168,535;14,3127;88,4152;9,91;757,43
2022;2;20;5;6;2,8;1,63603;161,068;13,3467;87,1685;;757,57
2022;2;20;6;7;4,33;1,58054;177,734;13,0697;86,21;;757,46
2022;2;20;7;9;3,37;2,04122;161,521;14,2322;84,5518;;757,19
2022;2;20;8;9;5,34;0,880558;88,8623;16,3842;83,7168;;756,94
2022;2;20;9;11;5,06;1,81676;234,405;17,7807;77,6281;;756,521
2022;2;20;10;11;3,58;3,52711;216,435;17,6893;76,9475;;756,13
2022;2;20;11;10;2,91;5,68508;189,623;19,8065;64,1605;;755,96
2022;2;20;12;7;2,79;5,3614;189,915;21,2613;59,7639;;755,7
2022;2;20;13;4;2,85;5,49747;191,316;21,5213;59,7549;;755,6
2022;2;20;14;4;2,86;5,24413;194,978;21,4993;57,636;;755,78
2022;2;20;15;13;2,9;5,57244;201,059;21,4603;54,2953;9,50999;755,94
2022;2;20;16;14;2,92;5,59799;198,634;23,5692;43,0986;64,29;756,18
2022;2;20;17;9;2,82;5,07264;196,837;23,4733;42,0499;331,62;756,521
2022;2;20;18;5;2,76;4,57538;190,622;22,0058;45,8235;349,74;756,58
2022;2;20;19;4;2,76;4,54437;185,344;19,1267;56,6238;723,78;756,7
2022;2;20;20;1;2,73;2,76764;162,848;16,7437;70,6985;863,17;756,82
2022;2;20;21;1;2,68;1,68043;148,567;16,174;70,9971;928,42;757,03
2022;2;20;22;3;6,73;2,50592;59,2678;15,7955;66,1309;943,25;757,2
2022;2;20;23;10;10,71;0,342896;133,471;14,5278;70,106;867,5;757,08
2022;2;21;0;13;8,96;1,44691;218,928;14,0408;75,6501;730,75;756,83
2022;2;21;1;13;4,04;1,75045;187,723;13,7915;77,5675;523,61;756,68
2022;2;21;2;11;3,4;1,45799;158,094;13,0702;79,1127;340,79;756,75
2022;2;21;3;10;6,26;0,27319;63,0288;12,9347;80,2083;141,22;756,78
2022;2;21;4;9;16,24;0,910454;135,381;12,5847;81,4385;9,78;756,92
2022;2;21;5;9;20,34;1,13064;70,8156;12,6083;82,0402;;757,15
2022;2;21;6;15;80,87;1,95758;31,0134;11,9552;83,3969;;757,2
2022;2;21;7;24;33,43;0,678691;31,6534;13,5498;78,9977;;757,24
2022;2;21;8;36;13,19;1,17418;273,12;16,2758;68,7501;;757,23
2022;2;21;9;31;8,26;0,489475;264,033;18,5988;60,5635;;756,97
2022;2;21;10;21;6,37;2,04126;264,428;18,4512;60,5076;;756,79
2022;2;21;11;12;4,14;2,80568;244,085;18,796;63,8128;;756,76
2022;2;21;12;6;3,67;3,3525;242,582;18,6692;65,1401;;756,48
2022;2;21;13;10;3,56;3,14675;245,199;19,0012;67,0209;;756,53
2022;2;21;14;15;3,3;2,59901;246,165;19,2738;67,34;;756,83
2022;2;21;15;12;3,27;2,78359;257,01;19,8108;65,022;9,27;757,13
2022;2;21;16;12;3,08;2,90936;251,328;19,5102;68,6375;61,28;757,3
2022;2;21;17;7;3,09;2,11573;259,501;19,2577;69,9536;342,72;757,56
2022;2;21;18;5;2,93;1,59825;291,296;19,1538;69,9224;332,36;757,74
2022;2;21;19;6;2,92;1,2304;305,529;17,7143;75,3428;724,23;757,71
2022;2;21;20;6;2,94;0,897811;289,16;16,7398;81,4197;850,521;758,07
2022;2;21;21;9;2,85;0,322271;344,708;16,2027;84,0183;937,5;758,16
2022;2;21;22;8;3,65;1,12011;11,202;15,718;84,4867;944,92;758,13
2022;2;21;23;10;31,51;2,07317;34,773;15,4725;84,665;831,73;757,92
2022;2;22;0;16;71,13;2,37196;38,0443;14,8872;85,0319;607,51;757,58
2022;2;22;1;32;144,37;1,86411;26,6011;14,5945;85,3483;383,2;757,32
2022;2;22;2;41;75,22;2,19143;40,8588;14,2453;84,8151;247,07;757,15
2022;2;22;3;39;16,52;1,75502;45,8493;13,9855;83,3282;98,34;756,99
2022;2;22;4;29;35,75;0,8117;47,9677;13,8002;82,3867;14,9;756,65
2022;2;22;5;16;13,27;1,63424;63,1183;13,1718;82,8717;;756,73
2022;2;22;6;10;30,27;2,66088;42,4669;13,0652;82,7968;;756,771
2022;2;22;7;14;10,23;2,22755;51,2272;14,8187;76,3719;;756,7
2022;2;22;8;17;8,48;0,530905;102,451;17,799;66,2272;;756,57
2022;2;22;9;15;8,83;1,67386;247,006;20,8288;54,5738;;756,55
2022;2;22;10;9;8,04;2,48887;257,717;20,6837;54,4975;;756,32
2022;2;22;11;7;3,88;3,1787;251,449;19,7745;59,7965;;756,29
2022;2;22;12;10;3,29;3,25555;252,509;19,949;62,0647;;756,32
2022;2;22;13;8;;3,55416;247,968;19,9417;62,7305;;756,43
2022;2;22;14;4;3,9;3,47614;248,115;20,7178;61,6312;;756,93
2022;2;22;15;6;3,5;3,28574;248,887;20,5093;66,1907;9,38;757,57
2022;2;22;16;9;3,3;3,01409;237,765;19,6325;70,1233;52,29;757,88
2022;2;22;17;7;3,09;2,46501;236,41;19,0137;72,4224;335,28;758,19
2022;2;22;18;4;2,93;2,2269;221,397;18,3548;76,0796;313,37;758,69
2022;2;22;19;3;2,92;2,24782;209,709;17,9738;76,7097;577,62;759,06
2022;2;22;20;4;3,19;1,37645;189,219;17,3855;79,7892;800,4;759,3
2022;2;22;21;8;2,9;0,583971;120,965;16,953;82,6851;861,28;759,64
2022;2;22;22;7;2,99;0,769176;35,7484;16,511;81,2979;877,18;759,88
2022;2;22;23;10;4,15;1,58053;20,1328;16,2195;80,033;859,25;759,82
2022;2;23;0;10;8,57;1,51016;31,0995;15,6493;81,0635;730,7;759,9
2022;2;23;1;11;15,04;1,77746;26,2941;15,4055;81,1968;547,39;759,82
2022;2;23;2;14;96,95;2,3373;30,691;15,0815;80,9551;340,13;759,8
2022;2;23;3;23;104,72;2,59346;29,7694;14,3593;82,3883;123,36;759,83
2022;2;23;4;29;60,38;2,34042;31,5546;14,1033;83,1835;8,34;760,24
2022;2;23;5;31;85,55;2,40817;32,3499;14,003;81,34;;760,43
2022;2;23;6;32;93,28;2,51116;38,2938;13,8467;80,855;;760,49
2022;2;23;7;34;98,97;2,678;42,2419;14,7728;76,674;;760,3
2022;2;23;8;34;13,53;0,361335;193,04;17,9872;66,6361;;759,98
2022;2;23;9;27;6,56;2,31634;272,943;20,7255;59,6636;;759,96
2022;2;23;10;15;4,71;2,57327;272,827;20,9662;61,5373;;759,7
2022;2;23;11;9;4,25;3,12808;292,263;20,7057;63,7518;;759,29
2022;2;23;12;8;3,88;3,94511;284,183;21,1527;64,4299;;758,91
2022;2;23;13;9;3,87;3,56294;282,098;21,619;63,5168;;758,62
2022;2;23;14;12;3,93;2,93534;279,613;21,726;66,7313;;758,55
2022;2;23;15;9;3,74;2,36979;276,834;21,7505;67,5319;8,37;758,7
2022;2;23;16;6;3,52;1,99554;263,628;21,6987;67,7174;52,59;758,88
2022;2;23;17;3;3,31;2,10227;267,829;21,3418;68,9485;343,34;758,84
2022;2;23;18;4;3,09;1,39252;237,604;21,2293;67,6464;373,27;758,78
2022;2;23;19;4;2,91;0,815383;192,316;19,37;74,2135;722,51;758,69
2022;2;23;20;4;2,9;0,540396;42,9875;18,4637;78,7323;857,25;758,58
2022;2;23;21;6;3,41;1,48913;38,9187;17,8095;81,5166;934,83;758,38
2022;2;23;22;7;3,76;0,45582;17,0156;16,9958;82,9517;934,17;758,28
2022;2;23;23;7;4,74;0,639478;44,4021;16,3627;83,65;863,83;757,93
2022;2;24;0;12;33,19;1,46954;40,8714;16,0703;84,7601;729,45;757,75
2022;2;24;1;17;17,73;0,718204;91,1208;15,4997;85,3101;549,1;757,7
2022;2;24;2;12;6,89;1,41539;126,858;15,237;84,78;344,76;757,55
2022;2;24;3;5;4,94;1,76969;126,146;14,9412;85,17;120,16;757,31
2022;2;24;4;3;4,31;2,16772;119,208;14,8843;82,8701;9,27;757,37
2022;2;24;5;2;3,93;2,01801;168,823;14,0697;84,8768;;757,56
2022;2;24;6;4;4,03;2,0643;132,798;13,6552;85,155;;757,78
2022;2;24;7;6;4,03;1,68945;168,593;15,2215;80,2736;;757,78
2022;2;24;8;8;4;1,5564;184,271;18,2513;67,6656;;757,51
2022;2;24;9;8;3,78;2,56936;206,096;20,9817;56,8022;;757,25
2022;2;24;10;10;4,8;4,11296;209,723;20,3925;60,7576;;756,99
2022;2;24;11;10;3,39;5,27494;198,363;22,7712;54,6718;;756,76
2022;2;24;12;13;3,22;5,88902;197,874;24,4368;47,4111;;756,71
2022;2;24;13;18;3,16;6,31561;196,708;24,7752;43,642;;756,95
2022;2;24;14;14;3,19;6,33143;193,229;24,541;43,7588;;757,18
2022;2;24;15;12;3,19;6,28117;191,464;24,534;46,872;9,45;757,54
2022;2;24;16;11;3,2;6,14121;190,113;24,3647;48,3936;52,65;758,34
2022;2;24;17;8;3,08;6,94526;191,643;24,6633;46,9875;302,23;758,7
2022;2;24;18;9;2,97;6,37011;187,428;25,5452;39,3813;371,98;758,98
2022;2;24;19;8;2,81;5,36939;181,062;22,54;47,788;706,85;759,2
2022;2;24;20;10;2,88;4,17492;168,751;20,0463;56,6368;844,78;759,03
2022;2;24;21;14;2,8;1,27067;126,431;18,7357;60,102;923,58;758,98
2022;2;24;22;16;2,87;0,286788;165,389;18,246;61,8335;927,75;758,87
2022;2;24;23;18;2,96;1,91482;181,288;17,1733;65,614;855;758,79
2022;2;25;0;17;2,89;1,86975;180,421;16,8217;69,0763;720,69;758,521
2022;2;25;1;16;2,88;0,992346;166,721;16,272;70,874;542,88;758,14
2022;2;25;2;17;11,18;0,354207;84,5551;15,3737;70,97;338,48;758,03
2022;2;25;3;19;10,72;0,392655;348,617;15,271;73,5291;114,22;757,94
2022;2;25;4;23;15,86;1,04021;348,769;14,6718;75,485;9,23;758,2
2022;2;25;5;24;14,23;1,86631;21,0828;13,9007;77,6023;;758,56
2022;2;25;6;23;17,41;1,14512;0,631684;13,7083;78,486;;759,09
2022;2;25;7;17;9,81;0,771901;30,7674;15,8675;72,1145;;759,39
2022;2;25;8;20;23,54;0,949733;52,0066;19,2573;66,8751;;759,39
2022;2;25;9;29;4,84;1,94103;270,581;19,4838;71,4435;;759,14
2022;2;25;10;34;5,77;2,85289;222,004;19,196;71,8829;;758,97
2022;2;25;11;31;3,9;3,85678;199,318;20,1333;66,4163;;758,71
2022;2;25;12;23;3,24;4,82019;195,959;21,8728;61,0483;;758,41
2022;2;25;13;17;3,24;4,89312;197,926;21,9367;61,2877;;758,28
2022;2;25;14;13;3,25;5,04081;201,474;22,5213;58,7468;;758,43
2022;2;25;15;13;3,16;5,22963;200,287;23,762;52,2432;8,36;758,7
2022;2;25;16;10;3,12;5,28339;195,928;24,6548;47,8348;56,37;759,18
2022;2;25;17;9;3,13;5,93164;197,335;25,11;43,4007;328,03;759,4
2022;2;25;18;10;2,87;4,72869;186,509;24,8153;42,104;373,12;759,18
2022;2;25;19;7;2,82;4,66259;177,574;21,7393;52,0418;724,6;758,9
2022;2;25;20;5;2,84;3,31468;163,101;19,937;53,7341;864,92;758,59
2022;2;25;21;8;2,99;0,238618;316,959;18,4915;53,7193;936,92;758,32
2022;2;25;22;13;3;1,5301;187,45;17,7692;58,0718;938,92;757,98
2022;2;25;23;13;2,97;1,9261;161,945;17,3198;62,3175;864,08;757,49
2022;2;26;0;11;2,85;1,57036;161,234;16,3187;67,5913;727,44;757,28
2022;2;26;1;9;2,9;2,05242;196,365;15,939;68,9103;546,78;757,11
2022;2;26;2;8;3,08;1,43798;155,155;15,8083;69,7006;336,83;757,22
2022;2;26;3;10;5,89;1,58378;77,8647;15,2007;70,938;107,17;757,38
2022;2;26;4;15;120,13;1,44347;104,396;14,6587;72,1481;8,39;757,86
2022;2;26;5;24;23,28;1,59936;204,827;14,1322;74,9192;;758,39
2022;2;26;6;24;6,88;0,858258;160,355;13,1792;77,0155;;758,86
2022;2;26;7;21;23,39;0,860577;61,5501;15,2017;71,108;;759,03
2022;2;26;8;23;50,71;0,493326;171,751;18,0438;61,5276;;759,09
